study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,target_share_decisions_final100,total_decisions,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0170652173913043,184000,9,10,10,11,1.0,117836,51517,3277,11370,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0057549234135667,182800,11,12,14,15,1.0,123347,50220,1410,7823,1,2,34
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,187200,6,6,6,7,1.0,126505,48137,171,12387,1,1,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0074353448275862,185600,6,6,7,12,1.0,123281,50015,1490,10814,1,164,209
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom0,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0170132743362831,180800,9,11,12,14,1.0,115925,49385,2822,12668,1,2,96
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00044,199955,9,9,12,21,1.0,195164,3251,90,1450,2,90,174
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00052,199953,11,19,26,26,1.0,192848,4323,203,2579,31,221,285
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0004,199956,7,12,13,32,1.0,194514,3762,152,1528,33,115,169
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00056,199963,27,28,33,38,1.0,191550,5143,260,3010,3,20,79
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00104,199958,6,6,11,13,1.0,193931,3589,110,2328,16,104,331
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00118,199961,10,17,20,27,1.0,195920,2297,176,1568,29,139,317
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0007,199970,15,18,18,29,1.0,196229,2155,160,1426,5,112,212
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00034,199956,20,22,24,28,1.0,195325,2365,144,2122,1,4,29
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0013,199963,25,47,50,54,1.0,196016,2143,256,1548,23,29,263
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00028,199950,14,15,17,22,1.0,197031,1628,79,1212,1,2,137
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00066,199966,30,40,40,43,1.0,188317,8149,257,3243,5,10,29
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,8e-05,199965,8,15,19,21,1.0,196024,2101,154,1686,5,55,236
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00068,199979,9,9,12,16,1.0,195877,2163,88,1851,2,99,224
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00306,199965,15,21,25,34,1.0,196237,2128,358,1242,44,205,301
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00038,199959,15,15,19,19,1.0,194871,2746,133,2209,1,2,91
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00044,199956,18,23,27,43,1.0,196646,1768,185,1357,3,38,159
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0011,199961,10,12,13,44,1.0,194710,2660,278,2313,97,144,169
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0002,199948,9,11,14,19,1.0,193005,4632,86,2225,1,29,113
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00098,199961,11,18,32,37,1.0,193411,3713,244,2593,46,58,212
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00186,199969,30,35,39,41,1.0,192173,4881,241,2674,12,17,87
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00066,199955,18,18,25,34,1.0,192040,4785,213,2917,2,72,124
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00154,199968,25,27,29,32,1.0,194194,3017,277,2480,6,88,229
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0013,199960,13,15,16,20,1.0,192399,4488,236,2837,3,116,287
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00094,199966,15,18,28,37,1.0,194028,3557,239,2142,4,79,257
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00032,199960,30,32,32,36,1.0,191836,5011,226,2887,4,6,141
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00032,199960,10,11,11,18,1.0,195096,2337,116,2411,1,35,154
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00396,199957,17,31,33,39,1.0,194641,3270,368,1678,26,148,367
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,8e-05,199968,6,8,8,9,1.0,196589,2009,45,1325,1,33,236
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00088,199964,14,22,28,35,1.0,194185,3570,368,1841,49,217,244
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach5_0_wom1,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00056,199952,21,22,27,30,1.0,195892,2248,168,1644,3,11,100
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0044052863436123,181600,4,4,4,4,1.0,117083,50519,944,13054,1,3,284
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.000287610619469,180800,1,2,3,3,2.0,115919,52502,22,12357,2,30,91
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0001754385964912,182400,1,1,1,1,1.0,122998,51578,81,7743,1,1,306
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,185200,1,1,1,1,2.0,122088,50110,1,13001,2,2,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.003851203501094,182800,2,2,2,2,1.0,116869,51553,757,13621,1,1,5
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0043478260869565,184000,3,3,3,5,1.0,118875,52218,827,12080,1,1,125
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0018843683083511,186800,2,3,3,3,1.0,119796,53689,853,12462,1,2,39
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0017180616740088,181600,3,3,3,3,1.0,112428,52387,424,16361,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,1,1,1,1,2.0,118228,50843,46,14883,2,2,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0022471910112359,178000,1,1,1,1,1.0,116112,50072,400,11416,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0001502145922746,186400,0,0,0,1,138.0,122472,48152,11,15765,138,138,138
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021645021645021,184800,1,1,1,1,1.0,118203,54197,400,12000,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0019246861924686,191200,3,3,3,4,1.0,127905,51075,393,11827,1,2,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0086363636363636,184800,6,6,7,8,1.0,123376,48859,1562,11003,1,2,61
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,182400,0,0,0,1,199.0,113640,54274,1,14485,199,199,199
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0022958057395143,181200,2,2,2,2,1.0,120650,48931,405,11214,1,1,1
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184000,1,1,1,1,3.0,122866,46937,59,14138,3,3,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,178800,3,3,3,3,1.0,112348,53350,4,13098,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,184400,0,0,0,1,103.0,122399,50447,9,11545,103,103,103
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,4.2735042735042735e-05,187200,1,1,2,3,1.0,115708,57309,8,14175,1,75,103
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0034878587196467,181200,2,2,3,3,1.0,124527,44509,568,11596,1,2,73
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0024463519313304,186400,2,2,2,3,1.0,127745,47417,424,10814,1,1,163
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0019825708061002,183600,2,2,2,2,1.0,122105,47488,379,13628,1,3,263
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0049137931034482,185600,3,3,3,3,1.0,116084,59244,1097,9175,1,2,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,4.366812227074236e-05,183200,1,1,1,1,1.0,119665,50808,7,12720,1,260,321
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0021978021978021,182000,1,1,3,3,1.0,119362,49447,408,12783,1,53,75
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0041356673960612,182800,3,3,3,3,1.0,123520,50824,770,7686,1,1,2
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,187200,2,2,2,2,1.0,126589,48140,9,12462,1,1,228
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0022844827586206,185600,2,2,2,2,1.0,124119,50212,412,10857,1,1,209
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom0,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.0,179600,1,1,2,2,2.0,116539,49401,92,13568,2,2,75
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00034,199954,6,7,8,16,1.0,192794,5460,75,1625,5,122,124
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,6e-05,199952,1,1,2,3,2.0,194494,3198,12,2248,88,196,366
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00014,199956,1,2,2,15,1.0,194618,3742,69,1527,113,126,173
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00026,199963,8,8,8,8,2.0,191589,5269,75,3030,3,7,24
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00016,199957,2,2,2,2,1.0,197406,1504,31,1016,11,246,247
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00028,199960,4,4,6,6,1.0,195880,2764,61,1255,15,214,216
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00022,199967,7,9,12,12,1.0,195716,2348,48,1855,17,19,30
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00082,199954,6,6,7,8,1.0,193792,3413,73,2676,13,61,365
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,4e-05,199960,0,0,0,0,394.0,193969,3602,2,2387,394,394,394
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00018,199945,2,2,2,2,1.0,195147,3049,15,1734,1,7,311
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00016,199966,4,8,8,10,2.0,186801,9490,49,3626,7,29,36
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,4e-05,199962,1,1,1,2,1.0,193542,3830,9,2581,1,1,176
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00074,199978,4,4,10,16,1.0,191452,5012,119,3395,89,109,370
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.003,199962,5,5,13,20,1.0,195201,2592,291,1878,105,277,362
news-source-strategies,RQ3,E3-reach-mitigation,informational_reach1_0_wom1,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,1.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0,199956,0,2,2,2,33.0,196064,2031,10,1851,33,33,45
