study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,fake_repost_share_all,fake_repost_share_final100,target_share_all,target_share_final100,fake_repost_share_decisions,target_share_decisions,participation_rate,fake_repost_share_decisions_final100,target_share_decisions_final100,total_decisions,cumulative_fake_reposts,target_fake_rate_all,target_unique_reposters_p400,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,fake_repost_share_during,fake_repost_share_post100,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1345049999999999,0.1384,0.013085,0.0134399999999999,0.1452537796976241,0.0141306695464362,0.926,0.1494600431965442,0.0145140388768898,185200,26901,0.6475,25,19,19,19,20,1.0,0.1345049999999999,,119969,49200,2617,13414,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.145565,0.14434,0.01726,0.01196,0.1555181623931624,0.0184401709401709,0.936,0.1542094017094017,0.0127777777777777,187200,29113,0.64,34,26,28,30,33,1.0,0.145565,,116634,54323,3452,12791,1,1,5
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.11681,0.13698,0.0152,0.01284,0.1264177489177489,0.0164502164502164,0.924,0.1482467532467532,0.0138961038961038,184800,23362,0.625,25,12,14,18,21,1.0,0.11681,,118806,51951,3040,11003,1,39,103
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1219099999999999,0.09354,0.017785,0.01716,0.1322234273318872,0.0192895878524945,0.922,0.1014533622559653,0.0186117136659436,184400,24382,0.645,26,18,19,20,24,1.0,0.1219099999999999,,121994,46689,3557,12160,1,2,97
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.137045,0.10636,0.0186099999999999,0.01646,0.1483170995670995,0.0201406926406926,0.924,0.1151082251082251,0.0178138528138528,184800,27409,0.68,38,24,25,25,31,1.0,0.137045,,117560,52728,3722,10790,1,2,191
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13179,0.13384,0.00562,0.00272,0.140801282051282,0.0060042735042735,0.936,0.142991452991453,0.0029059829059829,187200,26358,0.6675,20,13,16,16,17,1.0,0.13179,,125793,47979,1124,12304,1,2,40
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14116,0.10614,0.01589,0.01126,0.1517849462365591,0.0170860215053763,0.93,0.1141290322580645,0.0121075268817204,186000,28232,0.705,29,19,19,21,24,1.0,0.14116,,122023,50801,3178,9998,1,3,114
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom0,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1489,0.16662,0.012945,0.01294,0.1639867841409691,0.0142566079295154,0.908,0.1835022026431718,0.0142511013215859,181600,29780,0.61,25,13,15,17,22,1.0,0.1489,,114825,53826,2589,10360,1,4,166
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14032,0.16474,0.003755,0.0067199999999999,0.1403501752876868,0.0037558074986122,0.999785,0.16474,0.00672,199957,28064,0.65,114,40,47,51,53,1.0,0.14032,,183566,11408,751,4232,21,271,331
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.093715,0.0734399999999999,0.001455,0.0003,0.0937356218368041,0.0014553201704374,0.99978,0.07344,0.0003,199956,18743,0.6725,60,37,39,46,54,1.0,0.093715,,193581,3711,291,2373,2,10,73
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.121235,0.1645,0.00231,0.00622,0.1212598582709455,0.0023104736470976,0.999795,0.1645,0.00622,199959,24247,0.655,100,23,23,27,36,1.0,0.121235,,190908,5926,462,2663,64,339,346
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0937399999999999,0.05244,0.001635,0.0007,0.0937564073712899,0.0016352861750806,0.999825,0.05244,0.0007,199965,18748,0.66,79,30,32,50,76,1.0,0.0937399999999999,,195095,2825,327,1718,5,64,179
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0954749999999999,0.1062,0.00108,0.00108,0.0954936212561449,0.001080210641075,0.999805,0.1062,0.00108,199961,19095,0.6825,49,32,34,36,38,1.0,0.0954749999999999,,194088,2972,216,2685,1,6,110
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.078665,0.0828199999999999,0.00151,0.0008,0.0786787687845372,0.0015102642962518,0.999825,0.08282,0.0008,199965,15733,0.6625,76,22,24,45,55,1.0,0.078665,,196541,1703,302,1419,2,64,211
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09868,0.10382,0.0016899999999999,0.00112,0.0986928300679088,0.0016902197285647,0.99987,0.10382,0.00112,199974,19736,0.6675,72,19,19,22,51,1.0,0.09868,,194599,3193,338,1844,3,117,238
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1221299999999999,0.13676,0.002075,0.0019199999999999,0.1221532091097308,0.0020753943249217,0.99981,0.13676,0.00192,199962,24426,0.68,69,48,51,57,60,1.0,0.1221299999999999,,191958,4643,415,2946,1,11,66
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.077635,0.06384,0.00141,0.0016799999999999,0.0776493651325495,0.0014102608982661,0.999815,0.06384,0.00168,199963,15527,0.66,79,30,46,47,57,1.0,0.077635,,196034,2086,282,1561,6,29,299
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10374,0.09478,0.0024,0.00186,0.1037654225285194,0.0024005881440953,0.999755,0.09478,0.00186,199951,20748,0.6525,100,21,26,29,62,1.0,0.10374,,195541,2225,480,1705,46,168,235
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.081735,0.0933799999999999,0.00124,0.00124,0.0817468532937275,0.0012401798260747,0.999855,0.09338,0.00124,199971,16347,0.6375,54,28,29,32,39,1.0,0.081735,,196348,1818,248,1557,2,7,216
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.114265,0.11602,0.0028599999999999,0.00178,0.1142844283528199,0.002860486282668,0.99983,0.11602,0.00178,199966,22853,0.7125,92,21,21,23,79,1.0,0.114265,,191770,4544,572,3080,97,185,192
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.082125,0.07084,0.000985,0.0003,0.0821328026162485,0.0009850935838904,0.999905,0.07084,0.0003,199981,16425,0.6525,45,30,31,35,42,1.0,0.082125,,196117,2174,197,1493,1,3,56
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11597,0.14636,0.002105,0.00348,0.1159897182521028,0.0021053579108448,0.99983,0.14636,0.00348,199966,23194,0.605,91,24,28,35,65,1.0,0.11597,,195344,2504,421,1697,13,138,313
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.069825,0.0959,0.0010149999999999,0.00078,0.0698382692711615,0.0010151928866484,0.99981,0.0959,0.00078,199962,13965,0.73,50,33,35,41,45,1.0,0.069825,,196944,1613,203,1202,1,2,88
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.103995,0.0828199999999999,0.001825,0.0009599999999999,0.1040168435371428,0.0018253833304994,0.99979,0.08282,0.00096,199958,20799,0.6725,78,34,34,36,65,1.0,0.103995,,195310,2404,365,1879,3,114,126
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09115,0.05164,0.00199,0.00094,0.0911654981346829,0.0019903383575207,0.99983,0.05164,0.00094,199966,18230,0.665,75,22,27,43,61,1.0,0.09115,,193256,4014,398,2298,3,96,131
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08033,0.06234,0.00162,0.00064,0.080348881987267,0.0016203807894855,0.999765,0.06234,0.00064,199953,16066,0.68,79,23,30,37,56,1.0,0.08033,,195419,2358,324,1852,3,120,206
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1246599999999999,0.14656,0.002175,0.002,0.124684313441121,0.0021754242077205,0.999805,0.14656,0.002,199961,24932,0.64,76,24,41,47,58,1.0,0.1246599999999999,,193239,3720,435,2567,6,48,185
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.103575,0.12228,0.001715,0.0028799999999999,0.1035910566137751,0.0017152658662092,0.999845,0.12228,0.00288,199969,20715,0.665,73,39,44,49,53,1.0,0.103575,,192702,4331,343,2593,11,19,223
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1021,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.099105,0.06222,0.00178,0.00092,0.0991268078977375,0.0017803916861709,0.99978,0.06222,0.00092,199956,19821,0.7225,70,36,37,44,66,1.0,0.099105,,193909,3628,356,2063,3,21,106
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1022,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.07414,0.05302,0.001165,0.00056,0.0741511226684002,0.0011651747762164,0.99985,0.05302,0.00056,199970,14828,0.6875,76,22,22,28,63,1.0,0.07414,,195584,2675,233,1478,5,164,173
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.110825,0.09268,0.002915,0.00102,0.1108455064186874,0.0029155393747843,0.999815,0.09268,0.00102,199963,22165,0.66,110,22,22,57,94,1.0,0.110825,,191952,4785,583,2643,70,95,177
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11125,0.11596,0.0024449999999999,0.00226,0.1112678028484557,0.002445391262602,0.99984,0.11596,0.00226,199968,22250,0.6675,104,25,27,68,81,1.0,0.11125,,192669,4741,489,2069,43,63,130
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09523,0.1566,0.00137,0.0034,0.0952480971384563,0.0013702603494663,0.99981,0.1566,0.0034,199962,19046,0.69,66,9,9,21,25,1.0,0.09523,,195983,2182,274,1523,73,275,385
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.094895,0.11238,0.001565,0.001,0.0949135081340861,0.0015653052345207,0.999805,0.11238,0.001,199961,18979,0.695,63,18,19,38,56,1.0,0.094895,,195312,2510,313,1826,3,74,124
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.070205,0.10384,0.0012649999999999,0.0014399999999999,0.0702183414848821,0.0012652403956751,0.99981,0.10384,0.00144,199962,14041,0.655,68,52,57,58,59,1.0,0.070205,,196335,2255,253,1119,1,4,20
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09425,0.1027,0.000745,0.0006,0.0942650824131861,0.000745119219075,0.99984,0.1027,0.0006,199968,18850,0.665,34,15,18,18,22,1.0,0.09425,,196492,2007,149,1320,2,34,237
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12379,0.05092,0.00161,0.0007,0.1238116670417323,0.0016102817993148,0.999825,0.05092,0.0007,199965,24758,0.6325,62,28,30,34,52,1.0,0.12379,,193199,3604,322,2840,2,51,145
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach10_0_wom1,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,10.0,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.102835,0.0724,0.001815,0.00074,0.1028586574912229,0.0018154175460355,0.99977,0.0724,0.00074,199954,20567,0.6575,68,25,45,49,63,1.0,0.102835,,192175,4994,363,2422,4,32,143
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.148705,0.14644,0.004465,0.00218,0.1634120879120879,0.0049065934065934,0.91,0.1609230769230769,0.0023956043956043,182000,29741,0.63,12,6,7,9,10,1.0,0.148705,,112838,54674,893,13595,1,2,100
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13523,0.1306399999999999,0.003205,0.00378,0.1492604856512141,0.0035375275938189,0.906,0.1441942604856512,0.0041721854304635,181200,27046,0.635,11,7,7,7,9,1.0,0.13523,,119578,49292,641,11689,1,2,152
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12866,0.1083,0.00434,0.00332,0.1410745614035087,0.0047587719298245,0.912,0.11875,0.0036403508771929,182400,25732,0.65,11,5,6,6,6,1.0,0.12866,,122280,51711,868,7541,1,47,297
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.152955,0.17136,0.0061449999999999,0.00538,0.1651781857451404,0.0066360691144708,0.926,0.1850539956803455,0.0058099352051835,185200,30591,0.69,10,8,8,8,8,1.0,0.152955,,121229,50103,1229,12639,1,1,2
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.154875,0.14762,0.006915,0.00748,0.1690775109170305,0.0075491266375545,0.916,0.1611572052401746,0.0081659388646288,183200,30975,0.6825,11,6,7,8,8,1.0,0.154875,,115654,54534,1383,11629,1,2,232
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14423,0.1555,0.01348,0.0124,0.1564316702819956,0.0146203904555314,0.922,0.1686550976138828,0.0134490238611713,184400,28846,0.715,17,13,14,14,14,1.0,0.14423,,116533,55941,2696,9230,1,2,9
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1591,0.19856,0.009725,0.00988,0.1692553191489361,0.010345744680851,0.94,0.2112340425531914,0.0105106382978723,188000,31820,0.6825,15,8,8,10,13,1.0,0.1591,,122739,51274,1945,12042,1,2,121
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.147405,0.14044,0.012655,0.0137799999999999,0.1616282894736842,0.013876096491228,0.912,0.1539912280701754,0.015109649122807,182400,29481,0.695,18,9,9,13,15,1.0,0.147405,,119761,48118,2531,11990,1,2,115
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.135505,0.15094,0.01323,0.00992,0.1463336933045356,0.0142872570194384,0.926,0.1630021598272138,0.0107127429805615,185200,27101,0.6475,18,14,14,14,16,1.0,0.135505,,120186,49070,2646,13298,1,2,12
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13783,0.12314,0.01423,0.01214,0.1531444444444444,0.0158111111111111,0.9,0.1368222222222222,0.0134888888888888,180000,27566,0.62,18,13,15,15,16,1.0,0.13783,,117705,48343,2846,11106,1,1,30
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.150425,0.1530999999999999,0.00257,0.00282,0.1614002145922747,0.0027575107296137,0.932,0.1642703862660944,0.0030257510729613,186400,30085,0.6675,11,7,7,8,10,1.0,0.150425,,123031,47683,514,15172,1,2,138
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1319499999999999,0.13018,0.009605,0.00968,0.1418817204301075,0.0103279569892473,0.93,0.1399784946236559,0.0104086021505376,186000,26390,0.6325,14,9,10,11,12,1.0,0.1319499999999999,,117290,56538,1921,10251,1,2,93
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.14682,0.14468,0.005995,0.00456,0.1532567849686847,0.0062578288100208,0.958,0.1510229645093945,0.0047599164926931,191600,29364,0.685,12,6,7,8,9,1.0,0.14682,,120652,53829,1199,15920,1,3,110
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.1441899999999999,0.12788,0.01402,0.0133,0.1550430107526881,0.0150752688172043,0.93,0.137505376344086,0.0143010752688172,186000,28838,0.665,22,15,16,16,20,1.0,0.1441899999999999,,122801,49408,2804,10987,1,1,104
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.137205,0.13646,0.010285,0.00976,0.1494607843137255,0.0112037037037037,0.918,0.1486492374727668,0.0106318082788671,183600,27441,0.6475,18,12,13,14,16,1.0,0.137205,,113437,55469,2057,12637,1,2,71
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.13723,0.16002,0.012455,0.01196,0.1504714912280702,0.013656798245614,0.912,0.1754605263157894,0.0131140350877192,182400,27446,0.675,16,10,10,12,15,1.0,0.13723,,120460,47771,2491,11678,1,1,93
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.120755,0.12426,0.00718,0.00596,0.130970715835141,0.0077874186550976,0.922,0.1347722342733188,0.0064642082429501,184400,24151,0.6575,17,9,10,13,16,1.0,0.120755,,124419,46159,1436,12386,1,24,84
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12668,0.09992,0.00652,0.0028599999999999,0.1413839285714285,0.0072767857142857,0.896,0.1115178571428571,0.0031919642857142,179200,25336,0.6675,10,9,9,10,10,1.0,0.12668,,109128,56587,1304,12181,1,1,3
news-source-strategies,RQ3,E3-reach-mitigation,credibility_reach5_0_wom0,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,5.0,-1.0,0.33,0.0,5.0,1.0,COMPLETE,0.12604,0.12436,0.00174,0.00034,0.136702819956616,0.0018872017353579,0.922,0.134880694143167,0.0003687635574837,184400,25208,0.6475,12,7,7,8,10,1.0,0.12604,,121919,50414,348,11719,1,2,103
